date,symbol,open,high,low,close,Volume BTC,Volume USD
2021-04-20,BTC/USD,55686.0,55830.0,54742.0,54796.0,192.46919706000443,10546542.1221
2021-04-19,BTC/USD,56239.0,57607.0,54249.0,55686.0,5715.385599870704,318266962.5144
2021-04-18,BTC/USD,60051.0,60393.0,49880.0,56239.0,12996.806665915115,730927410.0844
2021-04-17,BTC/USD,61411.0,62575.0,59636.0,60051.0,3228.8483319944708,193895571.1846
2021-04-16,BTC/USD,63233.0,63592.0,60022.0,61411.0,6497.242754571656,399002174.801
2021-04-15,BTC/USD,62959.0,63865.0,62013.0,63233.0,3790.5349827985383,239686898.5673
2021-04-14,BTC/USD,63587.0,64887.0,61263.0,62959.0,5720.433544292318,360152775.5151
2021-04-13,BTC/USD,59819.0,63792.0,59788.0,63587.0,6023.979174257316,383046763.7535
2021-04-12,BTC/USD,59983.0,61274.0,59362.0,59819.0,4303.519022163528,257432204.3868
2021-04-11,BTC/USD,59772.0,60684.0,59150.0,59983.0,2444.160925747295,146608104.8091
2021-04-10,BTC/USD,58111.0,61288.0,57846.0,59772.0,6375.068716611458,381050607.3293
2021-04-09,BTC/USD,58092.0,58901.0,57655.0,58106.0,3535.1002803256115,205410536.8886
2021-04-08,BTC/USD,55926.0,58173.0,55666.0,58092.0,3233.345723523033,187831519.7709
2021-04-07,BTC/USD,58008.0,58640.0,55421.0,55926.0,6150.6893549386705,343983452.8643
2021-04-06,BTC/USD,59157.0,59509.0,57370.0,58008.0,4334.9292205161355,251460574.2237
2021-04-05,BTC/USD,58211.0,59308.0,56786.0,59157.0,3960.183459943879,234272572.9399
2021-04-04,BTC/USD,57071.0,58514.0,56450.0,58211.0,2837.837904150418,165193382.2385
2021-04-03,BTC/USD,58960.0,59796.0,56899.0,57061.0,3891.616955027077,222059555.0708
2021-04-02,BTC/USD,58721.0,60187.0,58428.0,58960.0,3288.84941786635,193910561.6774
2021-04-01,BTC/USD,58790.0,59517.0,57917.0,58721.0,4684.875377772858,275100567.0582
2021-03-31,BTC/USD,58775.0,59844.0,56800.0,58790.0,5682.250774844361,334059523.0531
2021-03-30,BTC/USD,57642.0,59401.0,57032.0,58775.0,5125.583240758826,301256154.9756
2021-03-29,BTC/USD,55775.0,58450.0,54885.0,57642.0,5883.414958294301,339131805.02599996
2021-03-28,BTC/USD,55844.0,56565.0,54680.0,55775.0,2762.404767696997,154073125.9183
2021-03-27,BTC/USD,55063.0,56632.0,53944.0,55844.0,2503.364700950863,139797898.3599
2021-03-26,BTC/USD,51303.0,55112.0,51241.0,55063.0,4197.000482928645,231099437.5915
2021-03-25,BTC/USD,52258.0,53222.0,50414.0,51303.0,7457.6404303452055,382599326.998
2021-03-24,BTC/USD,54351.0,57200.0,50061.0,52258.0,5477.962273175399,286267352.4716
2021-03-23,BTC/USD,54093.0,55862.0,52948.0,54351.0,4917.37200702655,267264085.9539
2021-03-22,BTC/USD,57361.0,58430.0,53655.0,54093.0,5441.964325877655,294372176.2797
2021-03-21,BTC/USD,58101.0,58639.0,55504.0,57351.0,4605.679593391571,264140330.3606
2021-03-20,BTC/USD,58043.0,59913.0,57828.0,58101.0,3275.8207553036955,190328461.7039
2021-03-19,BTC/USD,57623.0,59475.0,56248.0,58043.0,4273.309023646262,248035675.6595
2021-03-18,BTC/USD,58943.0,60125.0,57000.0,57623.0,4733.793933203756,272775407.81299996
2021-03-17,BTC/USD,56932.0,59000.0,54062.0,58925.0,5235.707475876114,308514063.016
2021-03-16,BTC/USD,55600.0,56945.0,53262.0,56931.0,4763.247067381567,271176418.7931
2021-03-15,BTC/USD,58970.0,60622.0,54651.0,55600.0,5855.722092960432,325578148.3686
2021-03-14,BTC/USD,61186.0,61678.0,58963.0,58970.0,2530.883700069527,149246211.7931
2021-03-13,BTC/USD,57242.0,61806.0,56016.0,61186.0,4019.3584873435093,245928468.4066
2021-03-12,BTC/USD,57812.0,58109.0,55042.0,57242.0,4646.195301446491,265957511.4454
2021-03-11,BTC/USD,55854.0,58174.0,54269.0,57821.0,6769.83210827381,391438462.3325
2021-03-10,BTC/USD,54889.0,57447.0,53037.0,55854.0,8006.741441721273,447208536.4859
2021-03-09,BTC/USD,52408.0,54931.0,51850.0,54889.0,5804.2874098544335,318591531.6395
2021-03-08,BTC/USD,51000.0,52430.0,49308.0,52408.0,5575.993864743933,292226686.4635
2021-03-07,BTC/USD,48913.0,51475.0,48913.0,51000.0,4084.9914760313723,208334565.2776
2021-03-06,BTC/USD,48751.0,49224.0,47040.0,48913.0,3680.153720049885,180007358.9088
2021-03-05,BTC/USD,48362.0,49478.0,46281.0,48751.0,5021.572322904145,244806672.3139
2021-03-04,BTC/USD,50368.0,51808.0,47466.0,48362.0,4966.566840688971,240193105.5494
2021-03-03,BTC/USD,48480.0,52661.0,48159.0,50368.0,5322.0013312817655,268058563.05400002
2021-03-02,BTC/USD,49631.0,50250.0,47046.0,48473.0,5800.431611193862,281164321.4894
2021-03-01,BTC/USD,45231.0,49832.0,45043.0,49631.0,6239.813392704156,309688178.4933
2021-02-28,BTC/USD,46160.0,46666.0,43002.0,45231.0,7028.8413529260915,317921523.2342
2021-02-27,BTC/USD,46291.0,48387.0,45028.0,46160.0,3964.353889521231,182994575.5403
2021-02-26,BTC/USD,47086.0,48469.0,44102.0,46291.0,6970.817027314164,322686091.0114
2021-02-25,BTC/USD,49710.0,52302.0,46679.0,47086.0,5921.649713093064,278826798.3907
2021-02-24,BTC/USD,48903.0,51382.0,46759.0,49710.0,5604.801101134582,278614662.7374
2021-02-23,BTC/USD,54075.0,54184.0,44851.0,48903.0,10630.784851043903,519877271.5706
2021-02-22,BTC/USD,57483.0,57559.0,47500.0,54075.0,8252.682232175684,446263791.7049
2021-02-21,BTC/USD,55899.0,58366.0,55502.0,57483.0,3405.982851347355,195786112.24400002
2021-02-20,BTC/USD,55937.0,57592.0,54000.0,55899.0,4506.33873168393,251899828.7624
2021-02-19,BTC/USD,51553.0,56416.0,50735.0,55937.0,4609.316115199242,257831315.5359
2021-02-18,BTC/USD,52138.0,52568.0,50874.0,51553.0,2566.2155593719085,132296110.7323
2021-02-17,BTC/USD,49146.0,52642.0,48945.0,52138.0,4404.097875110284,229620855.0125
2021-02-16,BTC/USD,47910.0,50666.0,47033.0,49152.0,5008.107350789388,246158492.50599998
2021-02-15,BTC/USD,48650.0,49044.0,45646.0,47910.0,3618.415119670215,173358268.3834
2021-02-14,BTC/USD,47215.0,49748.0,47071.0,48650.0,3425.912021005139,166670619.8219
2021-02-13,BTC/USD,47388.0,48204.0,46232.0,47215.0,3046.8559889357202,143857305.5176
2021-02-12,BTC/USD,48029.0,49047.0,46174.0,47388.0,3888.5854077424665,184272285.3021
2021-02-11,BTC/USD,44834.0,48736.0,44015.0,48029.0,3933.528817212517,188923455.5619
2021-02-10,BTC/USD,46486.0,47381.0,43682.0,44834.0,4068.4254890261855,182403788.375
2021-02-09,BTC/USD,46428.0,48273.0,45075.0,46486.0,4268.2984798132775,198416123.1326
2021-02-08,BTC/USD,38867.0,46864.0,38046.0,46427.0,6322.73736119607,293545727.46825
2021-02-07,BTC/USD,39256.0,39747.0,37400.0,38867.0,4643.466329660123,180477605.8349
2021-02-06,BTC/USD,38333.0,40999.0,38258.0,39256.0,4075.9389168076223,160005058.1182
2021-02-05,BTC/USD,36980.0,38367.0,36609.0,38346.0,2758.100443892453,105762119.6215
2021-02-04,BTC/USD,37687.0,38774.0,36178.0,36980.0,3509.5626545457008,129783626.9651
2021-02-03,BTC/USD,35521.0,37718.0,35409.0,37687.0,2974.646689057235,112105509.7705
2021-02-02,BTC/USD,33545.0,36028.0,33453.0,35521.0,2650.482669741843,94147794.9119
2021-02-01,BTC/USD,33118.0,34718.0,32312.0,33545.0,3616.529007163512,121316465.5453
2021-01-31,BTC/USD,34299.0,34367.0,32190.0,33118.0,2233.217352681321,73959692.2861
2021-01-30,BTC/USD,34242.0,34930.0,32827.0,34299.0,2982.590702247879,102299878.4964
2021-01-29,BTC/USD,33443.0,38644.0,31975.0,34238.0,10503.829669755827,359630120.2331
2021-01-28,BTC/USD,30409.0,33829.0,29869.0,33443.0,4307.505359492271,144055901.7375
2021-01-27,BTC/USD,32502.0,33005.0,29246.0,30409.0,6478.317620789898,196999160.5306
2021-01-26,BTC/USD,32257.0,32936.0,30846.0,32502.0,4012.8790574672335,130426595.1258
2021-01-25,BTC/USD,32304.0,34875.0,31913.0,32257.0,5687.37883065071,183457778.9403
2021-01-24,BTC/USD,32092.0,33108.0,30946.0,32304.0,2313.949616917409,74749828.4249
2021-01-23,BTC/USD,32994.0,33489.0,31431.0,32092.0,2036.5505863922474,65356981.4185
2021-01-22,BTC/USD,30848.0,33861.0,28820.0,32994.0,3810.521344899073,125724341.2536
2021-01-21,BTC/USD,35480.0,35614.0,30030.0,30848.0,5629.4592650123195,173657559.4071
2021-01-20,BTC/USD,35902.0,36400.0,33384.0,35480.0,4234.9941015304385,150257590.7223
2021-01-19,BTC/USD,36646.0,37880.0,35884.0,35902.0,2572.2680037323826,92349565.87
2021-01-18,BTC/USD,35817.0,37449.0,34765.0,36646.0,1854.051021404792,67943553.7304
2021-01-17,BTC/USD,35999.0,36866.0,33832.0,35817.0,2463.872785953597,88248531.5745
2021-01-16,BTC/USD,36739.0,37948.0,35370.0,35999.0,3234.527465054585,116439754.2145
2021-01-15,BTC/USD,39122.0,39700.0,34381.0,36739.0,4946.061725177605,181713361.7213
2021-01-14,BTC/USD,37374.0,40120.0,36753.0,39122.0,3651.74323430295,142863498.8124
2021-01-13,BTC/USD,34021.0,37847.0,32325.0,37374.0,3500.1435549874236,130814365.2241
2021-01-12,BTC/USD,35484.0,36682.0,32484.0,34021.0,5140.601405693542,174888400.4231
2021-01-11,BTC/USD,38158.0,38330.0,30255.0,35484.0,11816.216765268855,419286635.6988
2021-01-10,BTC/USD,40234.0,41447.0,35001.0,38162.0,5009.609047869609,191176700.4848
2021-01-09,BTC/USD,40625.0,41410.0,38780.0,40234.0,1867.2538837711886,75127092.75965
2021-01-08,BTC/USD,39485.0,42000.0,36548.0,40625.0,4653.356398828309,189042603.7024
2021-01-07,BTC/USD,36871.5,40428.0,36260.0,39485.0,4871.415589445359,192347844.54925
2021-01-06,BTC/USD,34034.5,37038.0,33367.0,36871.5,2966.8805717830846,109393337.0025
2021-01-05,BTC/USD,32005.0,34499.5,29923.5,34034.5,3890.488680879696,132410837.0094
2021-01-04,BTC/USD,33045.5,33658.5,27700.5,32005.0,5567.896969298547,178200542.5024
2021-01-03,BTC/USD,32201.5,34809.5,31978.0,33045.5,4449.0010938872165,147019465.64805
2021-01-02,BTC/USD,29399.0,33349.5,29023.5,32201.5,7900.309057194541,254401802.10525
2021-01-01,BTC/USD,28965.0,29691.5,28700.0,29399.0,5856.8678913755575,172186059.13855
2020-12-31,BTC/USD,28879.5,29317.0,27938.5,28965.0,16519.379620535132,478483830.7088
2020-12-30,BTC/USD,27365.5,29005.0,27336.0,28879.5,4005.691141074119,115682357.30865
2020-12-29,BTC/USD,27033.0,27396.5,25826.5,27365.5,4568.863397264804,125029231.29785
2020-12-28,BTC/USD,26245.5,27473.5,26077.0,27033.0,3646.393062157363,98572943.6493
2020-12-27,BTC/USD,26459.0,28381.0,25800.0,26245.5,4837.202720060583,126954803.98935
2020-12-26,BTC/USD,24697.5,26828.5,24480.0,26459.0,3505.26510945992,92745809.5312
2020-12-25,BTC/USD,23717.5,24773.5,23409.0,24697.5,3963.997054720113,97900817.25895
2020-12-24,BTC/USD,23220.5,23783.0,22702.0,23717.5,2132.561939272689,50579037.7947
2020-12-23,BTC/USD,23819.5,24131.5,22604.5,23220.5,4634.497689222885,107615353.5926
2020-12-22,BTC/USD,22728.0,23845.5,22370.0,23819.5,3424.467032628729,81569092.4837
2020-12-21,BTC/USD,23476.0,24130.0,21910.5,22728.0,4733.411846862899,107580984.4555
2020-12-20,BTC/USD,23851.0,24299.5,23010.5,23478.0,2029.1393563208107,47640133.8077
2020-12-19,BTC/USD,23136.0,24193.5,22772.0,23851.0,2150.372472265314,51288533.836
2020-12-18,BTC/USD,22808.5,23300.0,22338.0,23136.0,2098.1179761864632,48542057.49705
2020-12-17,BTC/USD,21358.5,23775.0,21255.0,22808.5,6506.856404978405,148411634.31295
2020-12-16,BTC/USD,19438.0,21576.5,19290.5,21358.5,3382.3751606433034,72242459.8686
2020-12-15,BTC/USD,19275.0,19568.5,19056.0,19438.0,1948.963235664677,37883947.37485
2020-12-14,BTC/USD,19163.5,19349.5,19002.0,19275.0,1427.0891040622569,27507142.4808
2020-12-13,BTC/USD,18815.5,19415.5,18729.0,19163.5,1952.3847389359985,37414524.9446
2020-12-12,BTC/USD,18038.5,18960.0,18021.0,18815.5,1056.0519669793518,19870145.7847
2020-12-11,BTC/USD,18252.0,18288.0,17572.0,18038.5,2339.4192080993435,42199613.3853
2020-12-10,BTC/USD,18549.5,18557.5,17910.0,18252.0,1752.5884419707431,31988244.24285
2020-12-09,BTC/USD,18314.5,18639.0,17639.0,18549.5,2003.9140292730265,37171603.286
2020-12-08,BTC/USD,19184.0,19299.5,18166.0,18314.5,2634.514388945917,48249813.77635
2020-12-07,BTC/USD,19376.0,19431.5,18911.0,19184.0,1269.1776897909715,24347904.80095
2020-12-06,BTC/USD,19160.5,19429.5,18878.0,19376.0,1419.9321987226467,27512606.28245
2020-12-05,BTC/USD,18659.0,19180.0,18505.5,19160.5,1298.10704486313,24872380.0331
2020-12-04,BTC/USD,19444.5,19539.5,18554.5,18659.0,3251.905055833646,60677296.4368
2020-12-03,BTC/USD,19220.5,19620.5,18859.0,19444.5,2048.7099093394017,39836139.83215
2020-12-02,BTC/USD,18780.0,19347.0,18340.5,19220.5,1961.721614866939,37705270.29855
2020-12-01,BTC/USD,19703.0,19923.5,17931.0,18780.0,3161.0090482694354,59363749.9265
2020-11-30,BTC/USD,18194.5,19883.5,18194.5,19703.0,3135.4869973430436,61778500.30865
2020-11-29,BTC/USD,17726.0,18350.0,17538.0,18194.5,1090.3329300585342,19838062.49595
2020-11-28,BTC/USD,17147.0,17888.5,16881.5,17726.0,1103.404970529166,19558956.5076
2020-11-27,BTC/USD,17150.5,17468.5,16432.0,17147.0,2047.2144721467316,35103586.5539
2020-11-26,BTC/USD,18721.5,18915.0,16200.0,17150.5,6128.709544138656,105110433.03675
2020-11-25,BTC/USD,19167.5,19509.0,18512.0,18721.5,3450.273088542585,64594287.62715
2020-11-24,BTC/USD,18382.5,19436.0,18063.5,19167.5,3980.4262447397937,76294820.04605
2020-11-23,BTC/USD,18437.5,18778.5,18015.5,18382.5,1847.5682933469334,33962924.15245
2020-11-22,BTC/USD,18717.0,18768.5,17629.5,18437.5,2047.1452557315254,37744240.65255
2020-11-21,BTC/USD,18673.5,18984.0,18354.0,18717.0,1494.294048469306,27968701.7052
2020-11-20,BTC/USD,17824.5,18828.0,17769.0,18673.5,2469.5441848903524,46115033.33655
2020-11-19,BTC/USD,17792.5,18184.5,17358.0,17824.5,1875.9191918090269,33437321.6344
2020-11-18,BTC/USD,17683.0,18491.5,17250.0,17792.5,4242.481658358859,75484354.90635
2020-11-17,BTC/USD,16722.5,17873.0,16567.5,17683.0,3842.0737373239836,67939389.8971
2020-11-16,BTC/USD,15971.5,16894.5,15878.0,16722.5,2559.825317969801,42806678.87975
2020-11-15,BTC/USD,16080.5,16174.5,15787.0,15971.5,758.4178949128136,12113071.4086
2020-11-14,BTC/USD,16337.0,16340.5,15721.5,16080.5,866.4400973663754,13932789.9857
2020-11-13,BTC/USD,16300.0,16490.0,15967.5,16337.0,2444.118004517353,39929555.8398
2020-11-12,BTC/USD,15700.5,16360.0,15460.0,16300.0,3101.87049907362,50560489.1349
2020-11-11,BTC/USD,15313.5,16011.5,15293.5,15700.5,1838.027789009904,28857955.30135
2020-11-10,BTC/USD,15338.5,15481.0,15094.0,15313.5,1235.9362853952396,18926510.3064
2020-11-09,BTC/USD,15485.5,15853.0,14817.5,15338.5,3827.6664334224342,58710661.58905
2020-11-08,BTC/USD,14838.0,15667.0,14729.0,15485.5,1151.519533047044,17831855.729000002
2020-11-07,BTC/USD,15600.0,15776.0,14349.0,14838.0,3437.4145241103924,51004356.70875
2020-11-06,BTC/USD,15608.0,15974.0,15185.5,15600.0,4384.18244101282,68393246.0798
2020-11-05,BTC/USD,14166.0,15765.0,14115.5,15608.0,4503.916981692081,70297136.25025
2020-11-04,BTC/USD,14033.5,14274.0,13534.0,14166.0,2777.160496315121,39341255.5908
2020-11-03,BTC/USD,13567.0,14074.0,13292.0,14033.5,2764.201657441123,38791423.9597
2020-11-02,BTC/USD,13768.5,13846.0,13214.5,13567.0,2584.6888169971257,35066473.1802
2020-11-01,BTC/USD,13802.5,13908.0,13634.5,13768.5,2114.357928267422,29111537.13535
2020-10-31,BTC/USD,13569.5,14101.0,13430.0,13802.5,2719.9181216989678,37541669.87475
2020-10-30,BTC/USD,13468.5,13678.5,13128.0,13569.5,3160.2874157448687,42883520.08795
2020-10-29,BTC/USD,13277.5,13655.0,12983.0,13468.5,2711.9336830085017,36525678.8096
2020-10-28,BTC/USD,13642.0,13862.0,12897.0,13277.5,3513.780420794577,46654219.5371
2020-10-27,BTC/USD,13069.5,13792.5,13064.0,13642.0,2659.522995862044,36281212.70955
2020-10-26,BTC/USD,13044.0,13245.5,12780.0,13069.5,2199.9775229733345,28752606.2365
2020-10-25,BTC/USD,13124.0,13361.0,12908.5,13044.0,2333.236934506286,30434742.5737
2020-10-24,BTC/USD,12938.0,13175.5,12883.0,13124.0,1161.8068783069184,15247553.4709
2020-10-23,BTC/USD,12988.0,13037.5,12729.0,12938.0,6159.1015949258,79686456.43515
2020-10-22,BTC/USD,12807.0,13200.5,12625.5,12988.0,9850.989244783646,127944648.31125
2020-10-21,BTC/USD,11921.5,13245.5,11901.0,12807.0,11153.513500823767,142843047.40505
2020-10-20,BTC/USD,11759.0,12052.5,11689.5,11921.5,4701.163554355576,56044921.31325
2020-10-19,BTC/USD,11510.0,11835.5,11417.5,11759.0,3783.0080491155713,44484391.64955
2020-10-18,BTC/USD,11365.0,11514.5,11351.5,11510.0,1790.383167688966,20607310.2601
2020-10-17,BTC/USD,11326.5,11408.5,11270.5,11365.0,1941.2948180246372,22062815.60685
2020-10-16,BTC/USD,11510.0,11548.5,11200.0,11326.5,5506.754243212818,62372251.93575
2020-10-15,BTC/USD,11427.0,11619.5,11266.0,11510.0,3305.0683551911384,38041336.76825
2020-10-14,BTC/USD,11427.0,11554.5,11296.0,11427.0,1931.04340189026,22066032.9534
2020-10-13,BTC/USD,11535.5,11559.5,11313.5,11427.0,4470.117334650389,51080030.78305
2020-10-12,BTC/USD,11373.0,11727.0,11200.0,11535.5,4812.480877495557,55514373.16235
2020-10-11,BTC/USD,11298.0,11443.0,11280.5,11373.0,2916.1835669348457,33165755.70675
2020-10-10,BTC/USD,11058.0,11490.5,11057.5,11298.0,3521.4406110462032,39785236.0236
2020-10-09,BTC/USD,10930.5,11110.5,10826.5,11058.5,2768.3305169010264,30613583.02115
2020-10-08,BTC/USD,10669.0,10967.5,10535.0,10930.5,2436.026554860253,26626988.2579
2020-10-07,BTC/USD,10602.5,10681.0,10544.0,10669.0,1415.882965704377,15106055.3611
2020-10-06,BTC/USD,10800.0,10805.5,10523.0,10602.5,3452.9148083282244,36609529.2553
2020-10-05,BTC/USD,10669.5,10804.0,10624.0,10800.0,3231.5617789722223,34900867.2129
2020-10-04,BTC/USD,10550.0,10701.0,10526.0,10669.5,2375.24414608932,25342667.4167
2020-10-03,BTC/USD,10573.5,10610.5,10500.0,10550.0,2604.107320094787,27473332.226999998
2020-10-02,BTC/USD,10614.0,10663.5,10380.5,10573.5,10679.230791327374,112916846.7721
2020-10-01,BTC/USD,10777.5,10950.5,10448.0,10614.0,8489.285137003015,90105272.44415
2020-09-30,BTC/USD,10841.5,10849.5,10660.5,10777.5,3103.6097300162373,33449153.86525
2020-09-29,BTC/USD,10690.5,10867.5,10637.0,10841.5,3422.8455816261585,37108780.3732
2020-09-28,BTC/USD,10775.5,10951.0,10633.5,10690.5,4842.806826799495,51772026.3819
