date,symbol,open,high,low,close,Volume BTC,Volume USD
2020-02-24,BTC/USD,9970.0,10028.0,9482.0,9659.5,608.668253729489,5879430.9969
2020-02-23,BTC/USD,9665.5,10029.5,9665.0,9971.0,304.13027940026075,3032483.0159
2020-02-22,BTC/USD,9694.0,9720.5,9571.5,9665.5,251.80189087476074,2433791.17625
2020-02-21,BTC/USD,9606.0,9772.5,9535.0,9694.0,389.1841865483805,3772751.5044
2020-02-20,BTC/USD,9595.0,9700.5,9359.5,9606.0,604.9745457682699,5811385.48665
2020-02-19,BTC/USD,10190.5,10305.5,9313.0,9599.5,794.0327541382362,7622317.42335
2020-02-18,BTC/USD,9706.5,10286.0,9604.5,10187.5,753.1394983803682,7672608.63975
2020-02-17,BTC/USD,9926.5,9974.0,9464.5,9704.5,1439.6863738265754,13971436.4148
2020-02-16,BTC/USD,9909.0,10052.0,9635.5,9929.5,707.4138614331032,7024265.9371
2020-02-15,BTC/USD,10367.5,10401.5,9788.0,9909.0,745.6425514935918,7388572.04275
2020-02-14,BTC/USD,10236.0,10393.5,10093.0,10367.5,461.3867386689173,4783427.01315
2020-02-13,BTC/USD,10350.0,10557.5,10076.0,10235.0,706.9742868490472,7235881.8259
2020-02-12,BTC/USD,10270.5,10489.0,10245.5,10350.0,840.6258645024153,8700477.6976
2020-02-11,BTC/USD,9851.0,10375.0,9712.5,10270.5,1136.0990222822647,11668305.00835
2020-02-10,BTC/USD,10165.0,10199.0,9660.0,9851.0,756.6324580194904,7453586.34395
2020-02-09,BTC/USD,9911.5,10183.0,9892.0,10165.0,389.99663543531716,3964315.7992
2020-02-08,BTC/USD,9810.5,9948.0,9660.0,9911.5,286.761598521919,2842237.58375
2020-02-07,BTC/USD,9759.5,9875.0,9712.5,9810.5,578.3536482748077,5673938.4664
2020-02-06,BTC/USD,9613.5,9861.5,9515.5,9759.5,577.0017015062248,5631248.10585
2020-02-05,BTC/USD,9164.5,9765.0,9150.0,9615.0,801.8753690691627,7710031.6736
2020-02-04,BTC/USD,9280.5,9350.0,9074.5,9164.5,600.8910582083038,5506866.10295
2020-02-03,BTC/USD,9323.5,9617.5,9217.5,9280.5,409.24227551856046,3797972.93795
2020-02-02,BTC/USD,9383.0,9483.0,9120.5,9320.5,769.7934425460008,7174859.78125
2020-02-01,BTC/USD,9338.5,9457.0,9287.5,9383.0,248.42493610252583,2330971.17545
2020-01-31,BTC/USD,9506.0,9521.5,9188.0,9338.5,470.59638595063456,4394664.3502
2020-01-30,BTC/USD,9284.5,9571.0,9184.0,9507.5,775.1781892505917,7370006.6343
2020-01-29,BTC/USD,9384.5,9428.5,9222.5,9283.0,1136.923998125606,10554065.4746
2020-01-28,BTC/USD,8895.5,9417.0,8887.0,9386.0,1678.8341006765397,15757536.86895
2020-01-27,BTC/USD,8595.5,8988.0,8564.5,8895.5,564.2057026417851,5018891.82785
2020-01-26,BTC/USD,8326.5,8595.5,8286.0,8595.5,318.667636210808,2739107.66705
2020-01-25,BTC/USD,8429.5,8433.0,8256.5,8327.5,120.63074163914742,1004552.5009999999
2020-01-24,BTC/USD,8387.0,8511.0,8223.5,8429.5,283.90581076576314,2393184.03185
2020-01-23,BTC/USD,8660.0,8666.5,8283.5,8387.0,415.5363883510194,3485103.6891
2020-01-22,BTC/USD,8724.5,8796.0,8573.5,8660.0,534.1408409526558,4625659.68265
2020-01-21,BTC/USD,8629.5,8772.5,8469.0,8723.5,561.5980122485241,4899100.25985
2020-01-20,BTC/USD,8699.5,8735.5,8510.5,8629.5,384.25119400312883,3315895.67865
2020-01-19,BTC/USD,8909.5,9187.5,8479.5,8699.5,1299.5341444220933,11305297.2894
2020-01-18,BTC/USD,8900.0,8980.0,8805.0,8910.5,362.4885229728971,3229953.98395
2020-01-17,BTC/USD,8718.5,9011.5,8665.0,8900.0,984.0798866853933,8758310.9915
2020-01-16,BTC/USD,8813.5,8848.0,8582.0,8714.0,761.0288326945148,6631605.2481
2020-01-15,BTC/USD,8811.5,8898.5,8503.0,8811.0,1635.0145898308933,14406113.550999999
2020-01-14,BTC/USD,8109.5,8894.0,8104.0,8818.0,1428.9806168632344,12600751.0795
2020-01-13,BTC/USD,8178.0,8188.5,8042.5,8108.5,1172.0361697292965,9503455.28225
2020-01-12,BTC/USD,8017.5,8191.0,7963.0,8178.0,643.5974998960626,5263340.35415
2020-01-11,BTC/USD,8198.0,8285.5,8004.5,8022.0,620.3872984729494,4976746.90835
2020-01-10,BTC/USD,7815.5,8192.0,7673.5,8192.0,1032.5724590637208,8458833.58465
2020-01-09,BTC/USD,8046.5,8047.0,7752.0,7815.0,461.86210917466417,3609452.3832
2020-01-08,BTC/USD,8159.5,8463.5,7871.0,8044.5,1148.634465081733,9240189.95435
2020-01-07,BTC/USD,7764.0,8213.5,7732.0,8156.5,492.31813955740824,4015592.9053
2020-01-06,BTC/USD,7350.0,7806.0,7341.0,7764.0,845.2982241112828,6562895.4120000005
2020-01-05,BTC/USD,7347.0,7490.5,7311.5,7350.0,141.18589587074828,1037716.33465
2020-01-04,BTC/USD,7338.0,7395.5,7263.5,7347.0,83.11121510820743,610618.0974
2020-01-03,BTC/USD,6941.0,7397.5,6850.0,7335.5,387.3172273805466,2841165.52145
2020-01-02,BTC/USD,7171.0,7178.0,6903.5,6941.0,1071.0746332516928,7434329.0294
2020-01-01,BTC/USD,7164.5,7229.0,7147.0,7171.5,121.85875503730044,873910.06175
2019-12-31,BTC/USD,7218.0,7294.5,7113.5,7164.5,80.78744312233931,578801.63625
2019-12-30,BTC/USD,7378.0,7378.0,7197.5,7218.0,860.8529162718205,6213636.34965
2019-12-29,BTC/USD,7298.5,7516.5,7274.5,7380.0,171.52401056910568,1265847.1979999999
2019-12-28,BTC/USD,7244.5,7343.0,7231.5,7298.5,181.37321889429333,1323752.4381
2019-12-27,BTC/USD,7190.0,7248.0,7061.5,7244.5,281.22340530057284,2037322.9597
2019-12-26,BTC/USD,7190.0,7424.5,7140.0,7190.0,277.72003302503475,1996807.03745
2019-12-25,BTC/USD,7252.5,7262.5,7115.5,7190.0,498.42653784422805,3583686.8071
2019-12-24,BTC/USD,7312.0,7425.5,7157.5,7253.0,95.66473539225149,693856.3258
2019-12-23,BTC/USD,7514.5,7689.0,7261.0,7312.0,340.6906500068381,2491130.03285
2019-12-22,BTC/USD,7143.0,7518.0,7126.5,7512.0,129.54017165202342,973105.76945
2019-12-21,BTC/USD,7187.5,7188.0,7116.0,7143.0,33.4363451350973,238835.8133
2019-12-20,BTC/USD,7151.0,7220.0,7079.0,7187.5,165.79658846608694,1191662.9796
2019-12-19,BTC/USD,7285.5,7367.5,7049.0,7151.0,226.94922318556846,1622913.895
2019-12-18,BTC/USD,6616.0,7454.5,6432.5,7284.0,962.4091200713893,7010188.0306
2019-12-17,BTC/USD,6877.0,6931.5,6558.5,6616.0,320.0962751133616,2117756.95615
2019-12-16,BTC/USD,7112.0,7132.5,6815.0,6877.0,247.1553690926276,1699687.47325
2019-12-15,BTC/USD,7064.0,7201.0,7005.5,7112.0,56.08689789791901,398890.01785
2019-12-14,BTC/USD,7250.5,7266.0,7006.0,7064.0,111.07630753114384,784643.0364
2019-12-13,BTC/USD,7187.5,7299.5,7184.0,7250.0,659.1075952068966,4778530.06525
2019-12-12,BTC/USD,7200.5,7284.0,7082.5,7187.5,327.67558768,2355168.28645
2019-12-11,BTC/USD,7218.5,7265.0,7132.0,7200.5,313.09934538573714,2254471.83645
2019-12-10,BTC/USD,7330.5,7380.5,7154.5,7219.0,105.78777742762155,763681.96525
2019-12-09,BTC/USD,7522.5,7644.0,7283.0,7330.5,111.55992196644158,817790.007975
2019-12-08,BTC/USD,7501.5,7572.0,7386.5,7522.5,219.1338945829179,1648434.7219999998
2019-12-07,BTC/USD,7542.5,7636.5,7485.5,7501.5,297.5224615743518,2231864.7455
2019-12-06,BTC/USD,7391.0,7597.0,7309.5,7542.0,452.7888852161231,3414933.7723
2019-12-05,BTC/USD,7199.5,7484.0,7154.5,7391.5,721.1128766488533,5330105.82775
2019-12-04,BTC/USD,7297.0,7765.5,7085.5,7195.0,857.4150662960388,6169101.402000001
2019-12-03,BTC/USD,7300.5,7406.5,7243.0,7296.5,133.6896550195299,975466.56785
2019-12-02,BTC/USD,7398.5,7422.5,7153.0,7301.5,205.10764479216598,1497593.46845
2019-12-01,BTC/USD,7550.0,7550.0,7235.5,7398.0,83.65414791159773,618873.38625
2019-11-30,BTC/USD,7758.0,7819.0,7454.5,7551.0,105.47674220633029,796454.8804
2019-11-29,BTC/USD,7430.5,7863.0,7417.0,7757.5,345.1106930905576,2677196.20165
2019-11-28,BTC/USD,7526.0,7653.0,7373.0,7430.5,409.0074591077316,3039129.9249
2019-11-27,BTC/USD,7163.5,7674.5,6853.0,7525.5,385.3319235399641,2899815.3906
2019-11-26,BTC/USD,7124.5,7334.0,7020.0,7163.5,234.3907218329029,1679057.93585
2019-11-25,BTC/USD,6902.5,7375.0,6525.0,7124.5,759.7822495824269,5413068.63715
2019-11-24,BTC/USD,7322.0,7340.0,6866.0,6902.5,245.99754051430642,1697998.0234
2019-11-23,BTC/USD,7277.5,7350.5,7102.0,7322.0,181.41221422425568,1328300.23255
2019-11-22,BTC/USD,7616.5,7732.5,6770.5,7277.5,3184.303253273789,23173766.9257
2019-11-21,BTC/USD,8082.5,8113.5,7390.0,7616.5,740.2741330729338,5638297.93455
2019-11-20,BTC/USD,8126.0,8213.5,8036.0,8082.5,251.00910539437055,2028781.09435
2019-11-19,BTC/USD,8173.0,8200.0,7978.0,8124.0,323.6026821085672,2628948.18945
2019-11-18,BTC/USD,8497.5,8497.5,8023.0,8173.0,102.02649243851708,833862.5227
2019-11-17,BTC/USD,8480.0,8629.5,8367.5,8499.5,148.2131155126772,1259737.3753
2019-11-16,BTC/USD,8452.0,8527.0,8417.5,8480.0,52.464261179245284,444896.9348
2019-11-15,BTC/USD,8628.0,8777.5,8368.0,8452.0,211.609010186938,1788519.3541
2019-11-14,BTC/USD,8761.5,8786.0,8551.5,8628.0,65.4346541492814,564570.196
2019-11-13,BTC/USD,8816.5,8830.5,8699.5,8761.5,213.7389662500713,1872673.9528
2019-11-12,BTC/USD,8713.0,10000.0,8553.5,8812.0,123.29199030299591,1086449.01855
2019-11-11,BTC/USD,9028.5,9064.5,8587.0,8713.0,106.6829856708367,929528.85415
2019-11-10,BTC/USD,8805.5,9469.0,8749.0,9028.5,118.69814135238408,1071666.1692
2019-11-09,BTC/USD,8759.0,8873.5,8717.5,8805.5,38.767260507637275,341365.1124
2019-11-08,BTC/USD,9202.0,9245.0,8648.5,8759.0,131.79191942573354,1154365.42225
2019-11-07,BTC/USD,9336.0,9365.0,9089.0,9202.0,83.45705053249293,767971.7790000001
2019-11-06,BTC/USD,9310.0,9448.5,9241.5,9335.0,266.13611033743973,2484380.59
2019-11-05,BTC/USD,9408.0,9479.0,9178.0,9313.0,269.7923666702459,2512576.3108
2019-11-04,BTC/USD,9196.0,9580.0,9121.5,9407.5,212.50150443263354,1999107.90295
2019-11-03,BTC/USD,9300.5,9376.0,9065.0,9196.0,92.24742015006522,848307.2757
2019-11-02,BTC/USD,9250.5,9386.0,9204.0,9300.5,259.0302291059621,2409110.6458
2019-11-01,BTC/USD,9152.5,9300.5,9053.5,9250.5,663.6612471812334,6139198.36705
2019-10-31,BTC/USD,9168.5,9431.0,8950.0,9152.5,1074.2764848402076,9832315.5275
2019-10-30,BTC/USD,9435.5,9435.5,8996.5,9168.5,1293.3830076184765,11858382.10535
2019-10-29,BTC/USD,9223.0,9564.5,9106.5,9435.5,1624.0249935191564,15323487.82635
2019-10-28,BTC/USD,9553.0,9940.5,9200.0,9220.5,1404.846908134049,12953390.91645
2019-10-27,BTC/USD,9260.0,9817.5,9110.0,9553.5,426.25363878683197,4072214.13815
2019-10-26,BTC/USD,8667.0,9909.5,8646.5,9259.5,449.5041581996868,4162183.75285
2019-10-25,BTC/USD,7426.0,8715.5,7398.5,8666.5,1485.5128010557894,12874196.69035
2019-10-24,BTC/USD,7470.0,7511.0,7354.5,7426.0,308.1870634258012,2288597.133
2019-10-23,BTC/USD,8024.5,8049.0,7287.0,7470.5,2287.679394993641,17090108.9203
2019-10-22,BTC/USD,8207.5,8309.0,8002.5,8025.0,571.6912206168223,4587822.04545
2019-10-21,BTC/USD,8234.0,8337.0,8155.0,8210.5,99.25298262590584,814916.61385
2019-10-20,BTC/USD,7960.5,8309.0,7876.5,8234.0,241.11286745810054,1985323.35065
2019-10-19,BTC/USD,7952.0,8095.5,7882.5,7962.5,155.54052988383046,1238491.4692
2019-10-18,BTC/USD,8072.5,8117.0,7820.5,7952.0,105.74711497736419,840901.0583
2019-10-17,BTC/USD,7995.0,8125.5,7936.0,8072.5,158.16324290492412,1276772.77835
2019-10-16,BTC/USD,8162.5,8174.0,7914.0,7993.5,86.64275303684244,692578.8464
2019-10-15,BTC/USD,8354.5,8415.5,8045.0,8162.5,280.42263660643187,2288949.7713
2019-10-14,BTC/USD,8282.5,8393.0,8218.0,8354.5,183.88444485606558,1536262.59455
2019-10-13,BTC/USD,8305.5,8463.5,8161.0,8282.5,128.81346474494416,1066897.52175
2019-10-12,BTC/USD,8263.5,8406.0,8255.0,8305.5,31.24945032809584,259542.3097
2019-10-11,BTC/USD,8587.5,8804.0,8232.5,8263.5,424.68089490530645,3509350.57505
2019-10-10,BTC/USD,8585.5,8649.5,8448.0,8587.5,506.9878756331878,4353758.382
2019-10-09,BTC/USD,8175.0,8694.5,8112.5,8585.5,853.6202136218042,7328756.34405
2019-10-08,BTC/USD,8205.5,8339.0,8103.0,8174.5,52.5789218851306,429806.39695
2019-10-07,BTC/USD,7862.5,8305.0,7772.0,8205.0,310.7357476965265,2549586.80985
2019-10-06,BTC/USD,8147.0,8169.0,7796.5,7862.5,326.2918201017488,2565469.43555
2019-10-05,BTC/USD,8160.0,8201.5,8024.5,8147.0,109.78711806800051,894435.6509
2019-10-04,BTC/USD,8247.5,8250.5,8013.0,8160.0,82.86331011029411,676164.6105
2019-10-03,BTC/USD,8383.5,8412.5,8083.5,8247.5,178.44829454986362,1471752.3093
2019-10-02,BTC/USD,8324.0,8390.0,8180.5,8383.5,160.9347168843562,1349196.199
2019-10-01,BTC/USD,8302.0,8527.5,8199.5,8324.0,226.99042064512253,1889468.26145
2019-09-30,BTC/USD,8056.5,8348.5,7713.0,8302.0,345.8188719284509,2870988.27475
2019-09-29,BTC/USD,8218.5,8241.0,7908.0,8056.5,45.609053099981395,367449.3363
2019-09-28,BTC/USD,8194.5,8335.0,8023.5,8218.5,67.66540077264708,556108.09625
2019-09-27,BTC/USD,8067.0,8289.5,7869.5,8194.5,53.281479364207705,436615.08265
2019-09-26,BTC/USD,8426.0,8459.5,7749.0,8067.0,270.3655197843064,2181038.6481
2019-09-25,BTC/USD,8530.5,8742.5,8241.0,8426.5,377.437335530766,3180475.70785
2019-09-24,BTC/USD,9689.5,9774.5,8073.5,8532.5,661.3545955523,5643008.08655
2019-09-23,BTC/USD,10031.5,10047.0,9617.0,9689.5,293.64585651478404,2845281.5267
2019-09-22,BTC/USD,9973.5,10080.0,9850.0,10030.5,1279.3040473256567,12832059.2467
2019-09-21,BTC/USD,10159.0,10160.5,9919.0,9973.5,76.57818926655638,763752.57065
2019-09-20,BTC/USD,10268.5,10306.5,10060.5,10159.0,521.7226603553501,5300180.50655
2019-09-19,BTC/USD,10154.0,10356.5,9617.0,10268.5,186.9213066562789,1919401.4374
2019-09-18,BTC/USD,10187.0,10257.5,10101.0,10154.0,71.26227909198346,723597.1819
2019-09-17,BTC/USD,10269.0,10276.5,10131.0,10187.0,179.27206931873954,1826244.57015
2019-09-16,BTC/USD,10304.5,10374.0,10087.0,10269.0,160.93621578050443,1652653.99985
2019-09-15,BTC/USD,10358.5,10378.5,10269.0,10304.5,81.64450801106312,841305.8328
2019-09-14,BTC/USD,10370.0,10453.5,10238.0,10358.5,160.62083731717914,1663790.94335
2019-09-13,BTC/USD,10432.0,10457.5,10169.0,10370.0,201.4058769816779,2088578.9443
2019-09-12,BTC/USD,10161.0,10466.5,10042.0,10432.0,176.2123156729294,1838246.8771
2019-09-11,BTC/USD,10103.5,10280.0,9869.0,10161.0,170.4613257799429,1732057.53125
2019-09-10,BTC/USD,10308.0,10390.5,9938.5,10099.0,95.30649396969996,962500.2826
2019-09-09,BTC/USD,10409.5,10534.5,10085.0,10308.0,71.83493790259993,740474.5399
2019-09-08,BTC/USD,10487.5,10596.5,10248.5,10409.5,26.250616691483735,273255.79445
2019-09-07,BTC/USD,10316.0,10577.5,10312.5,10487.5,25.63599777353993,268857.52665
2019-09-06,BTC/USD,10579.5,10944.5,10208.0,10316.0,109.06488935149284,1125113.39855
2019-09-05,BTC/USD,10583.5,10662.5,10471.0,10579.5,211.08871489200814,2233213.0592
2019-09-04,BTC/USD,10635.0,10824.5,10386.5,10583.5,167.1222429016866,1768738.25775
2019-09-03,BTC/USD,10386.5,10777.0,10294.0,10635.0,206.63801834978844,2197595.32515
2019-09-02,BTC/USD,9773.0,10473.5,9755.0,10386.5,90.74644290184374,942537.9292
2019-09-01,BTC/USD,9603.5,9836.5,9546.0,9773.0,11.662789302159009,113980.43985
2019-08-31,BTC/USD,9582.5,9696.5,9452.0,9603.5,13.999524636851149,134444.43485
2019-08-30,BTC/USD,9493.5,9698.0,9359.5,9582.5,115.20862916775371,1103986.689
2019-08-29,BTC/USD,9718.5,9718.5,9326.0,9493.5,100.45615163006265,953680.4755
2019-08-28,BTC/USD,10176.0,10281.5,9573.5,9718.5,169.91516019961927,1651320.4844
2019-08-27,BTC/USD,10363.5,10379.0,10034.0,10176.0,87.13000158706761,886634.89615
2019-08-26,BTC/USD,10138.0,10660.5,10138.0,10363.5,103.64827923963912,1074158.9419
2019-08-25,BTC/USD,10148.0,10360.0,9911.5,10140.5,178.39230284009662,1808987.14695
2019-08-24,BTC/USD,10413.0,10434.5,9891.5,10148.0,94.65902951813163,960599.83155
2019-08-23,BTC/USD,10111.5,10466.5,10044.0,10413.0,1389.3770848794775,14467583.58485
2019-08-22,BTC/USD,10127.5,10235.5,9759.0,10112.5,597.3461303535229,6040662.7432
2019-08-21,BTC/USD,10763.5,10804.0,9853.0,10128.5,181.36876326208224,1836993.5187
2019-08-20,BTC/USD,10925.5,10955.5,10570.5,10766.0,115.49174822125208,1243384.16135
2019-08-19,BTC/USD,10318.5,10937.0,10273.0,10924.5,167.84841477413156,1833660.0072
2019-08-18,BTC/USD,10218.0,10510.0,10073.0,10318.5,96.2197907883898,992843.91125
2019-08-17,BTC/USD,10358.0,10474.5,9990.5,10218.0,192.932775826972,1971387.1034
2019-08-16,BTC/USD,10297.5,10542.5,9752.5,10358.0,235.04295539679475,2434574.932
2019-08-15,BTC/USD,10017.5,10446.5,9482.5,10297.5,99.32520212672979,1022801.2689
2019-08-14,BTC/USD,10860.5,10862.5,9904.5,10022.5,230.27548214018455,2307936.01975
2019-08-13,BTC/USD,11391.0,11443.0,10748.0,10860.5,93.79463404539386,1018656.62305
2019-08-12,BTC/USD,11538.0,11557.5,11226.5,11391.0,112.72792437889562,1284083.7866
2019-08-11,BTC/USD,11278.5,11584.0,11097.0,11538.0,166.12336071676202,1916731.33595
2019-08-10,BTC/USD,11866.5,11983.0,11192.0,11278.5,130.50147204858806,1471860.8525
2019-08-09,BTC/USD,11985.0,12036.0,11658.5,11866.5,175.76266250368684,2085687.6346
2019-08-08,BTC/USD,11972.5,12066.5,11467.0,11985.0,276.53941057154776,3314324.8357
2019-08-07,BTC/USD,11465.5,12146.0,11384.0,11972.5,269.6452166214241,3228327.356
2019-08-06,BTC/USD,11808.0,12319.0,11208.0,11465.5,589.0378946840523,6753613.9815
2019-08-05,BTC/USD,10980.0,11959.0,10980.0,11808.0,292.14136362212065,3449605.22165
2019-08-04,BTC/USD,10821.0,11088.5,10582.5,10979.0,180.94830028235717,1986631.3888
2019-08-03,BTC/USD,10532.0,10921.0,10513.5,10821.0,200.03327854172443,2164560.1071
2019-08-02,BTC/USD,10408.5,10668.5,10334.0,10532.0,245.84896183061142,2589281.266
2019-08-01,BTC/USD,10094.0,10489.5,9880.5,10408.5,1211.87789663256,12613831.0871
2019-07-31,BTC/USD,9586.5,10124.0,9570.0,10094.0,2691.959346354269,27172637.6421
2019-07-30,BTC/USD,9496.0,9759.5,9385.0,9586.5,1219.0416816147708,11686343.0808
2019-07-29,BTC/USD,9530.5,9717.0,9373.5,9496.0,824.6782565659224,7831144.72435
2019-07-28,BTC/USD,9471.5,9590.5,9112.0,9531.5,1.9016811467240204,18125.87385
2019-07-27,BTC/USD,9843.5,10293.5,9293.0,9471.5,1.37715032993718,13043.67935
2019-07-26,BTC/USD,9882.5,9919.0,9658.5,9843.5,0.11182071417686801,1100.7072
2019-07-25,BTC/USD,9770.5,10187.5,9740.0,9882.5,0.19242597520870225,1901.6497
2019-07-24,BTC/USD,9840.5,9919.5,9515.5,9770.5,0.00039601862750115134,3.8693
2019-07-23,BTC/USD,10324.0,10330.5,9806.0,9843.5,4.946646528165795,48692.3151
2019-07-22,BTC/USD,10594.5,10688.5,10078.0,10323.5,0.10190826754492176,1052.05
2019-07-21,BTC/USD,10529.0,10655.0,10330.0,10594.5,0.008862697626126764,93.89585
